0.645633	-0.028970
0.649535	-0.028789
0.653408	-0.028623
0.657253	-0.028472
0.661071	-0.028337
0.664862	-0.028215
0.668626	-0.028107
0.672364	-0.028012
0.676077	-0.027929
0.679765	-0.027858
0.683428	-0.027797
0.687068	-0.027746
0.690684	-0.027705
0.694277	-0.027673
0.697848	-0.027650
0.701397	-0.027634
0.704925	-0.027624
0.708432	-0.027621
0.711919	-0.027624
0.715386	-0.027632
0.718833	-0.027644
0.722262	-0.027660
0.725673	-0.027679
0.729066	-0.027700
0.732442	-0.027723
0.735801	-0.027747
0.739144	-0.027772
0.742472	-0.027796
0.745784	-0.027820
0.749082	-0.027842
0.752366	-0.027862
0.755636	-0.027879
0.758893	-0.027892
0.762138	-0.027902
0.765371	-0.027907
0.768592	-0.027906
0.771802	-0.027900
0.775002	-0.027886
0.778192	-0.027865
0.781373	-0.027837
0.784544	-0.027799
0.787708	-0.027753
0.790863	-0.027696
0.794011	-0.027629
0.797153	-0.027550
0.800288	-0.027460
0.803417	-0.027357
0.806541	-0.027241
0.809661	-0.027111
0.812776	-0.026966
0.815887	-0.026806
0.818996	-0.026631
0.822101	-0.026439
0.825205	-0.026230
0.828307	-0.026003
0.831408	-0.025758
0.834508	-0.025493
0.837608	-0.025209
0.840709	-0.024905
0.843810	-0.024580
0.846913	-0.024233
0.850019	-0.023863
0.853126	-0.023471
0.856237	-0.023055
0.859351	-0.022615
0.862470	-0.022149
0.865593	-0.021659
0.868721	-0.021142
0.871854	-0.020598
0.874994	-0.020027
0.878141	-0.019427
0.881295	-0.018799
0.884456	-0.018141
0.887626	-0.017453
0.890804	-0.016735
0.893992	-0.015985
0.897190	-0.015202
0.900398	-0.014388
0.903616	-0.013539
0.906846	-0.012657
0.910088	-0.011740
0.913342	-0.010788
0.916610	-0.009800
0.919890	-0.008775
0.946651	0.005033
